nm,Band_1p,Band_1,Band_2,Band_3,Band_4,Band_4p,Band_5p,Band_5,Band_7,Pan
2079,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.29895,0.0
2080,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.32498,0.0
2081,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.35437,0.0
2082,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.38334,0.0
2083,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.41447,0.0
2084,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.44666,0.0
2085,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.47978,0.0
2086,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.51165,0.0
2087,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.54447,0.0
2088,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.57797,0.0
2089,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.60982,0.0
2090,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.64019,0.0
2091,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.67014,0.0
2092,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.69809,0.0
2093,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.72426,0.0
2094,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7494,0.0
2095,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.77323,0.0
2096,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.79444,0.0
2097,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.81453,0.0
2098,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.83124,0.0
2099,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.84595,0.0
2100,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.85951,0.0
2101,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.87247,0.0
2102,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.88251,0.0
2103,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.89228,0.0
2104,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.89986,0.0
2105,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.90562,0.0
2106,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.91136,0.0
2107,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.91619,0.0
2108,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.92149,0.0
2109,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.92459,0.0
2110,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.92812,0.0
2111,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.93116,0.0
2112,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.93421,0.0
2113,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.93659,0.0
2114,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.93833,0.0
2115,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.94012,0.0
2116,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.94241,0.0
2117,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.94373,0.0
2118,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9444,0.0
2119,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.94596,0.0
2120,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.94586,0.0
2121,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.94652,0.0
2122,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.94673,0.0
2123,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.94853,0.0
2124,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.94905,0.0
2125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.94996,0.0
2126,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9501,0.0
2127,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.94998,0.0
2128,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.95052,0.0
2129,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.95057,0.0
2130,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.95093,0.0
2131,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.95048,0.0
2132,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9512,0.0
2133,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.95098,0.0
2134,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.94969,0.0
2135,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.94866,0.0
2136,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.94872,0.0
2137,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.94838,0.0
2138,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.94892,0.0
2139,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.94866,0.0
2140,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.94849,0.0
2141,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.94789,0.0
2142,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.94679,0.0
2143,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.94715,0.0
2144,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.94704,0.0
2145,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9481,0.0
2146,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.94738,0.0
2147,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.94731,0.0
2148,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.94579,0.0
2149,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.94676,0.0
2150,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9445,0.0
2151,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.94526,0.0
2152,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.94288,0.0
2153,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.94548,0.0
2154,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.94268,0.0
2155,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.94438,0.0
2156,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.93979,0.0
2157,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.94313,0.0
2158,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.93709,0.0
2159,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.94404,0.0
2160,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.93796,0.0
2161,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.94232,0.0
2162,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.93382,0.0
2163,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.94628,0.0
2164,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.93076,0.0
2165,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.94448,0.0
2166,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.93935,0.0
2167,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.94114,0.0
2168,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.94026,0.0
2169,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.94164,0.0
2170,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.94068,0.0
2171,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9424,0.0
2172,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.94213,0.0
2173,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9442,0.0
2174,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.94348,0.0
2175,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.94538,0.0
2176,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.94511,0.0
2177,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.94593,0.0
2178,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.94578,0.0
2179,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.94654,0.0
2180,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.94663,0.0
2181,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.94921,0.0
2182,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.94832,0.0
2183,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.95229,0.0
2184,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.94928,0.0
2185,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.95249,0.0
2186,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9503,0.0
2187,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.95495,0.0
2188,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.95753,0.0
2189,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.95553,0.0
2190,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.95715,0.0
2191,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.95623,0.0
2192,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.95821,0.0
2193,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.95752,0.0
2194,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.959,0.0
2195,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9594,0.0
2196,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.96185,0.0
2197,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.96256,0.0
2198,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.96294,0.0
2199,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.96357,0.0
2200,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.96423,0.0
2201,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.96508,0.0
2202,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.96664,0.0
2203,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.96719,0.0
2204,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.96818,0.0
2205,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.96773,0.0
2206,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.96827,0.0
2207,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.96805,0.0
2208,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.96916,0.0
2209,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.96973,0.0
2210,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.97098,0.0
2211,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.97151,0.0
2212,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.97222,0.0
2213,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9724,0.0
2214,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.97222,0.0
2215,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.97264,0.0
2216,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.97415,0.0
2217,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.97548,0.0
2218,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.97617,0.0
2219,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.97603,0.0
2220,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.97633,0.0
2221,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.97583,0.0
2222,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.97657,0.0
2223,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.97697,0.0
2224,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.97783,0.0
2225,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.97788,0.0
2226,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.97839,0.0
2227,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.97723,0.0
2228,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.97758,0.0
2229,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9771,0.0
2230,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.97751,0.0
2231,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.97817,0.0
2232,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.97957,0.0
2233,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.97934,0.0
2234,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.97922,0.0
2235,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.97899,0.0
2236,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.97945,0.0
2237,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.97949,0.0
2238,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.98107,0.0
2239,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.98148,0.0
2240,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.98162,0.0
2241,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.98027,0.0
2242,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.98072,0.0
2243,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9803,0.0
2244,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.98081,0.0
2245,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.98128,0.0
2246,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.98203,0.0
2247,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.98199,0.0
2248,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.98203,0.0
2249,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.98189,0.0
2250,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.98204,0.0
2251,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.98161,0.0
2252,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.98362,0.0
2253,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.98406,0.0
2254,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9846,0.0
2255,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.98377,0.0
2256,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9832,0.0
2257,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.98276,0.0
2258,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.98335,0.0
2259,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.98323,0.0
2260,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.98447,0.0
2261,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.98506,0.0
2262,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.98417,0.0
2263,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.98493,0.0
2264,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.98352,0.0
2265,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.98471,0.0
2266,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.98523,0.0
2267,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.98698,0.0
2268,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9875,0.0
2269,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.988,0.0
2270,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.98853,0.0
2271,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.98874,0.0
2272,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.98975,0.0
2273,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.991,0.0
2274,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.99264,0.0
2275,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.99386,0.0
2276,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9944,0.0
2277,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.99424,0.0
2278,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.99426,0.0
2279,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.99532,0.0
2280,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.99651,0.0
2281,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.99749,0.0
2282,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.99721,0.0
2283,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.99768,0.0
2284,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.99772,0.0
2285,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.99765,0.0
2286,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9979,0.0
2287,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.99873,0.0
2288,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9991,0.0
2289,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
2290,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.99961,0.0
2291,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.99917,0.0
2292,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.99858,0.0
2293,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.99813,0.0
2294,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.99912,0.0
2295,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.99919,0.0
2296,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.99923,0.0
2297,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.99833,0.0
2298,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.99741,0.0
2299,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.99646,0.0
2300,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.99632,0.0
2301,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.99504,0.0
2302,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.99503,0.0
2303,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.99418,0.0
2304,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.99305,0.0
2305,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.99168,0.0
2306,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.99084,0.0
2307,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9895,0.0
2308,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.98811,0.0
2309,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.98754,0.0
2310,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.98707,0.0
2311,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.98604,0.0
2312,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.98492,0.0
2313,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.98272,0.0
2314,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.98093,0.0
2315,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9805,0.0
2316,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9795,0.0
2317,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.97897,0.0
2318,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.97825,0.0
2319,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.97711,0.0
2320,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9764,0.0
2321,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.97491,0.0
2322,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.97483,0.0
2323,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.97377,0.0
2324,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.97351,0.0
2325,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.97328,0.0
2326,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.97155,0.0
2327,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.96923,0.0
2328,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.96701,0.0
2329,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.96426,0.0
2330,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.96265,0.0
2331,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.96033,0.0
2332,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.95824,0.0
2333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.95503,0.0
2334,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.95232,0.0
2335,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.94846,0.0
2336,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9449,0.0
2337,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.94123,0.0
2338,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.93783,0.0
2339,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.93272,0.0
2340,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.92813,0.0
2341,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.92202,0.0
2342,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.91502,0.0
2343,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.90767,0.0
2344,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.89894,0.0
2345,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.88981,0.0
2346,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.87966,0.0
2347,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.86743,0.0
2348,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.85398,0.0
2349,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.83998,0.0
2350,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.82276,0.0
2351,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.80392,0.0
2352,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.78296,0.0
2353,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.76193,0.0
2354,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.73887,0.0
2355,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.71547,0.0
2356,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.68978,0.0
2357,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.66259,0.0
2358,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.63582,0.0
2359,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.60853,0.0
2360,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.58083,0.0
2361,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.55199,0.0
2362,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.52532,0.0
2363,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.49658,0.0
2364,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4679,0.0
2365,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.44151,0.0
2366,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.41435,0.0
2367,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.38851,0.0
2368,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.36417,0.0
2369,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3401,0.0
2370,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.31716,0.0
2371,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.29515,0.0
2372,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.27461,0.0
2373,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2549,0.0
2374,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.23656,0.0
2375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.22078,0.0
2376,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.20399,0.0
2377,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1892,0.0
2378,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.17561,0.0
2379,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16219,0.0
2380,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15002,0.0
2381,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13912,0.0
2382,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12842,0.0
2383,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11846,0.0
2384,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10987,0.0
2385,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10131,0.0
2386,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09368,0.0
2387,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0866,0.0
2388,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08005,0.0
2389,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07417,0.0
2390,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06873,0.0
2391,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06375,0.0
2392,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05885,0.0
2393,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0546,0.0
2394,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05065,0.0
2395,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04689,0.0
